0.24969,0.0047252,0.014757,0,0.0071737,10,0.074323,-36.788
0.14769,0.00028144,0.024854,0,0.032782,10,0.076028,-36.38
0.084294,0.0037113,0.014065,0,0.0058894,10,0.079371,-35.605
0.38931,0.00049181,0.019114,0,0.015921,10,0.079832,-35.501
0.31236,0.00097168,0.031557,0,0.048325,10,0.081368,-35.158
0.17302,0.00074831,0.018887,0,0.015531,10,0.081757,-35.072
0.30522,0.00038304,0.013752,0,0.0050977,10,0.082782,-34.848
0.444,0.0060716,0.026275,0,0.035562,10,0.084529,-34.472
0.49861,0.022072,0.023856,0,0.024331,10,0.084542,-34.469
0.16511,0.0012258,0.015684,0,0.0042232,10,0.085153,-34.34
0.50796,0.024459,0.017943,0,0.012981,10,0.085169,-34.336
0.031419,0.012671,0.021066,0,0.015706,10,0.085177,-34.334
0.18497,0.0022271,0.025306,0,0.041279,10,0.085821,-34.199
0.14864,0.020423,0.020424,0,0.02543,10,0.086054,-34.15
0.53384,0.070344,0.01813,0,0.016413,10,0.087005,-33.952
0.21287,0.00033602,0.014614,0,0.0011642,10,0.087169,-33.918
0.054878,0.028081,0.018999,0,0.020904,10,0.087272,-33.897
0.059263,0.0060256,0.020777,0,0.023658,10,0.087324,-33.886
0.074597,0.00094191,0.019379,0,0.01547,10,0.087417,-33.867
0.036705,0.0048545,0.023305,0,0.031959,10,0.087434,-33.864
0.22196,0.025223,0.019389,0,0.015307,10,0.087608,-33.828
0.035183,0.011183,0.02525,0,0.032911,10,0.087726,-33.804
0.29097,0.00077782,0.018229,0,0.014921,10,0.087783,-33.792
0.29823,0.0081661,0.019714,0,0.014409,10,0.088063,-33.735
0.14257,0.038603,0.016795,0,0.0059518,10,0.08837,-33.672
0.081098,0.007496,0.033653,0,0.058481,10,0.088418,-33.662
0.20418,0.018652,0.024092,0,0.028115,10,0.088451,-33.656
0.072993,0.00048653,0.014843,0,0.0027579,10,0.088537,-33.638
0.023369,0.0015198,0.021659,0,0.02714,10,0.088681,-33.609
0.039946,0.0015989,0.021623,0,0.027586,10,0.088776,-33.59
0.31979,0.0062356,0.015882,0,0.0016601,10,0.088818,-33.581
0.040085,0.029381,0.020805,0,0.02818,10,0.088874,-33.57
0.039682,0.010047,0.03082,0,0.048307,10,0.089167,-33.51
0.3416,0.096126,0.040544,0,0.068197,10,0.089272,-33.489
0.050661,0.014905,0.024289,0,0.033955,10,0.089771,-33.389
0.026646,0.0086269,0.030104,0,0.045816,10,0.089802,-33.383
0.19989,0.011096,0.020484,0,0.021679,10,0.090011,-33.341
0.03676,0.021417,0.021907,0,0.021848,10,0.090016,-33.34
0.25475,0.023708,0.015954,0,0.012633,10,0.090116,-33.32
0.5102,0.025014,0.016897,0,0.0065827,10,0.090181,-33.307
0.19595,0.018899,0.014339,0,0.0039878,10,0.090205,-33.302
0.036716,0.008347,0.020938,0,0.025659,10,0.090212,-33.301
0.040681,0.017996,0.02271,0,0.029929,10,0.09029,-33.285
0.18916,0.0012086,0.017197,0,0.0068144,10,0.090309,-33.281
0.26543,0.0052204,0.013813,0,0.0016565,10,0.090367,-33.27
0.098305,0.0082489,0.025961,0,0.034788,10,0.090384,-33.266
0.047463,0.014524,0.020298,0,0.024887,10,0.090466,-33.25
0.046547,0.0039821,0.03011,0,0.039535,10,0.090484,-33.247
0.034922,0.026888,0.02632,0,0.037094,10,0.090508,-33.242
0.045815,0.015405,0.021058,0,0.022853,10,0.09051,-33.241
