0.091119,0.19203,0.85371,0.0235,0.9384,10,0.14725,-22.481
0.066626,0.15421,0.51865,0.024315,0.6883,10,0.14818,-22.368
0.058065,0.044345,0.5385,0.020369,0.60912,10,0.14879,-22.294
0.067278,0.021683,0.59104,0.00062293,0.5664,10,0.14993,-22.157
6.8722e-05,0.042311,0.024908,0.03727,0.042896,10,0.15065,-22.071
0.03145,0.0005415,0.53842,0.0025884,0.38674,10,0.15079,-22.053
0.04873,0.30968,0.71868,0.015377,0.82111,10,0.15117,-22.008
0.29809,0.80456,0.79881,0.020914,0.92446,10,0.15158,-21.96
0.30729,0.8906,0.53549,0.017123,0.50282,10,0.15175,-21.939
0.31888,0.59452,0.6236,0.010541,0.64303,10,0.15184,-21.929
0.10089,0.91793,0.73104,0.011936,0.79826,10,0.15197,-21.914
0.016895,0.10731,0.35161,0.023382,0.42925,10,0.15266,-21.832
0.43759,0.42519,0.96019,0.017812,0.91788,10,0.15286,-21.809
7.9711e-05,0.0060673,0.049323,0.0063086,0.052016,10,0.15295,-21.798
0.093072,0.28578,0.54967,0.01727,0.53152,10,0.15322,-21.766
6.8747e-05,0.011287,0.055957,0.054338,0.18839,10,0.15339,-21.746
0.14337,0.57195,0.53314,0.032027,0.7536,10,0.15356,-21.725
0.33418,0.97798,0.60045,0.022559,0.62374,10,0.15366,-21.714
0.93343,0.079989,0.90851,0.011419,0.87124,10,0.15371,-21.709
0.27206,0.7365,0.89592,0.011138,0.85038,10,0.15378,-21.7
0.16939,0.54655,0.53318,0.032507,0.62133,10,0.15386,-21.691
0.2126,0.24862,0.8428,0.016164,0.77702,10,0.15409,-21.664
0.25942,0.50626,0.86689,0.017167,0.79617,10,0.1541,-21.663
0.029047,0.11897,0.7462,0.0026291,0.86708,10,0.15417,-21.655
0.15945,0.77133,0.6321,0.024068,0.80654,10,0.15423,-21.648
0.025375,0.035546,0.38745,0.0019709,0.28985,10,0.1546,-21.604
0.065071,0.40318,0.54546,0.011098,0.59393,10,0.15487,-21.573
0.38658,0.24252,0.69493,0.011009,0.67899,10,0.15503,-21.554
0.37485,0.93351,0.59843,0.016029,0.58394,10,0.15555,-21.494
0.1742,0.19753,0.83696,0.028975,0.94331,10,0.15571,-21.475
0.095759,0.72451,0.55946,0.037045,0.73895,10,0.15593,-21.45
0.26672,0.5586,0.72921,0.023503,0.87994,10,0.15596,-21.447
0.011163,0.013406,0.37111,0.031441,0.55751,10,0.15602,-21.44
0.51441,0.007426,0.45153,0.0030693,0.34498,10,0.1561,-21.431
0.42268,0.36115,0.92061,0.016734,0.89278,10,0.15618,-21.422
0.067903,0.31507,0.52489,5.5325e-05,0.38701,10,0.15625,-21.413
0.54912,0.7359,0.88421,0.020651,0.9894,10,0.15628,-21.41
0.1173,0.92126,0.34532,0.012188,0.42328,10,0.15638,-21.399
0.15503,0.41113,0.93817,0.020268,0.93885,10,0.1564,-21.396
0.32568,0.98908,0.83609,0.022824,0.95904,10,0.15648,-21.387
0.18371,0.57787,0.86161,0.019029,0.95374,10,0.15649,-21.385
0.63409,0.76311,0.94982,0.018669,0.93292,10,0.15655,-21.379
0.015101,0.037923,0.42745,0.0013316,0.41039,10,0.1566,-21.374
0.02869,0.13579,0.32425,0.0013423,0.30309,10,0.15663,-21.37
0.10064,0.80224,0.54156,0.047468,0.76805,10,0.15678,-21.353
0.070606,0.15032,0.46944,0.0062381,0.44096,10,0.15688,-21.341
0.026893,0.1182,0.31956,0.0073454,0.28946,10,0.15689,-21.34
0.24501,0.38018,0.90187,0.013693,0.92746,10,0.15692,-21.336
0.48047,0.7975,0.81838,0.014442,0.72013,10,0.157,-21.328
0.046572,0.021638,0.42938,0.0091334,0.46939,10,0.15708,-21.318
